tconst,averageRating,numVotes,titleType,title,originalTitle,isAdult,year,runtimeMinutes,imdb_genres
tt0094822,6.2,296,movie,baton rouge,Baton Rouge,0,1988,90,"Crime,Mystery,Romance"
tt0094862,6.6,98430,movie,child's play,Child's Play,0,1988,87,"Horror,Thriller"
tt0094882,6.1,2359,movie,clara's heart,Clara's Heart,0,1988,90,Drama
tt0094890,5.4,16255,movie,cocoon: the return,Cocoon: The Return,0,1988,116,"Adventure,Comedy,Mystery"
tt0094924,6.9,10218,movie,a cry in the dark,Evil Angels,0,1988,120,"Biography,Drama"
tt0094947,7.6,68707,movie,dangerous liaisons,Dangerous Liaisons,0,1988,119,"Drama,Romance"
tt0094964,7.2,45553,movie,dead ringers,Dead Ringers,0,1988,116,"Drama,Horror,Thriller"
tt0094980,7.2,3811,movie,the decline of western civilization part ii: the metal years,The Decline of Western Civilization Part II: The Metal Years,0,1988,93,"Documentary,Music"
tt0095016,8.3,850714,movie,die hard,Die Hard,0,1988,132,"Action,Thriller"
tt0095159,7.5,139714,movie,a fish called wanda,A Fish Called Wanda,0,1988,108,"Comedy,Crime"
tt0095179,5.2,36241,movie,friday the 13th part vii: the new blood,Friday the 13th Part VII: The New Blood,0,1988,88,"Horror,Thriller"
tt0095188,6.2,22801,movie,funny farm,Funny Farm,0,1988,101,Comedy
tt0095238,5.7,1680,movie,the good mother,The Good Mother,0,1988,104,"Drama,Romance"
tt0095250,7.5,50846,movie,the big blue,Le grand bleu,0,1988,168,"Adventure,Drama,Sport"
tt0095270,7.0,21155,movie,hairspray,Hairspray,0,1988,92,"Comedy,Drama,Family"
tt0095271,5.8,50384,movie,halloween 4: the return of michael myers,Halloween 4: The Return of Michael Myers,0,1988,88,"Horror,Thriller"
tt0095294,6.4,47142,movie,hellbound: hellraiser ii,Hellbound: Hellraiser II,0,1988,97,"Horror,Thriller"
tt0095382,3.8,5012,movie,iron eagle ii,Iron Eagle II,0,1988,105,"Action,Drama,Romance"
tt0095497,7.5,56062,movie,the last temptation of christ,The Last Temptation of Christ,0,1988,164,Drama
tt0095564,6.6,1486,movie,madame sousatzka,Madame Sousatzka,0,1988,122,"Drama,Music"
tt0095593,6.2,17533,movie,married to the mob,Married to the Mob,0,1988,104,"Comedy,Crime,Romance"
tt0095631,7.5,84228,movie,midnight run,Midnight Run,0,1988,126,"Action,Comedy,Crime"
tt0095652,6.2,11701,movie,monkey shines,Monkey Shines,0,1988,113,"Drama,Horror,Sci-Fi"
tt0095675,7.5,40150,movie,women on the verge of a nervous breakdown,"Mujeres al borde de un ataque de ""nervios""",0,1988,88,"Comedy,Drama"
tt0095705,7.6,164412,movie,the naked gun: from the files of police squad!,The Naked Gun: From the Files of Police Squad!,0,1988,85,"Comedy,Crime"
tt0095709,6.6,3654,movie,the navigator: a medieval odyssey,The Navigator: A Mediaeval Odyssey,0,1988,92,"Action,Adventure,Drama"
tt0095742,5.6,54565,movie,a nightmare on elm street 4: the dream master,A Nightmare on Elm Street 4: The Dream Master,0,1988,93,Horror
tt0095765,8.5,252137,movie,cinema paradiso,Nuovo Cinema Paradiso,0,1988,155,"Drama,Romance"
tt0095776,6.7,47422,movie,oliver & company,Oliver & Company,0,1988,74,"Adventure,Animation,Comedy"
tt0095800,7.7,17624,movie,the bear,L'ours,0,1988,96,"Adventure,Drama,Family"
tt0095863,6.4,14901,movie,phantasm ii,Phantasm II,0,1988,97,"Action,Fantasy,Horror"
tt0095882,4.5,35631,movie,police academy 5: assignment: miami beach,Police Academy 5: Assignment: Miami Beach,0,1988,90,"Comedy,Crime"
tt0095889,4.6,18376,movie,poltergeist iii,Poltergeist III,0,1988,98,"Horror,Thriller"
tt0095897,5.9,18220,movie,the presidio,The Presidio,0,1988,97,"Action,Crime,Mystery"
tt0095925,6.2,23397,movie,pumpkinhead,Pumpkinhead,0,1988,86,"Fantasy,Horror"
tt0095953,8.0,499518,movie,rain man,Rain Man,0,1988,133,Drama
tt0095956,5.8,128751,movie,rambo iii,Rambo III,0,1988,102,"Action,Adventure,Thriller"
tt0095977,4.6,1846,movie,rent-a-cop,Rent-a-Cop,0,1987,96,"Action,Comedy,Crime"
tt0096054,6.0,7255,movie,school daze,School Daze,0,1988,121,"Comedy,Drama,Musical"
tt0096056,5.7,805,movie,crime and punishment,Crime and Punishment,0,2002,126,Drama
tt0096061,6.9,98265,movie,scrooged,Scrooged,0,1988,101,"Comedy,Drama,Fantasy"
tt0096073,5.8,14432,movie,the seventh sign,The Seventh Sign,0,1988,97,"Drama,Fantasy,Horror"
tt0096166,4.9,909,movie,stars and bars,Stars and Bars,0,1988,94,Comedy
tt0096171,6.6,4550,movie,stealing home,Stealing Home,0,1988,98,"Drama,Romance,Sport"
tt0096211,5.6,1738,movie,taffin,Taffin,0,1988,96,"Action,Thriller"
tt0096244,6.0,31209,movie,tequila sunrise,Tequila Sunrise,0,1988,115,"Crime,Drama,Romance"
tt0096257,8.0,24201,movie,the thin blue line,The Thin Blue Line,0,1988,101,"Crime,Documentary"
tt0096259,7.0,3652,movie,things change,Things Change,0,1988,100,"Comedy,Crime,Drama"
tt0096324,5.0,5620,movie,two moon junction,Two Moon Junction,0,1988,104,"Drama,Romance"
tt0096328,7.6,5884,movie,u2: rattle and hum,U2: Rattle and Hum,0,1988,99,"Documentary,Music"
tt0096332,7.3,35684,movie,the unbearable lightness of being,The Unbearable Lightness of Being,0,1988,171,"Drama,Romance"
tt0096378,5.7,4324,movie,vibes,Vibes,0,1988,99,"Adventure,Comedy,Romance"
tt0096438,7.7,195211,movie,who framed roger rabbit,Who Framed Roger Rabbit,0,1988,104,"Adventure,Animation,Comedy"
tt0096446,7.2,109872,movie,willow,Willow,0,1988,126,"Action,Adventure,Drama"
tt0096463,6.8,56019,movie,working girl,Working Girl,0,1988,113,"Comedy,Drama,Romance"
tt0096487,6.8,59965,movie,young guns,Young Guns,0,1988,107,"Action,Western"
tt0096734,6.8,73772,movie,the 'burbs,The 'Burbs,0,1989,102,"Comedy,Mystery,Thriller"
tt0096754,7.5,173778,movie,the abyss,The Abyss,0,1989,140,"Adventure,Drama,Mystery"
tt0096787,6.7,40730,movie,all dogs go to heaven,All Dogs Go to Heaven,0,1989,84,"Adventure,Animation,Comedy"
tt0096874,7.9,513676,movie,back to the future part ii,Back to the Future Part II,0,1989,108,"Adventure,Comedy,Sci-Fi"
tt0096895,7.5,362650,movie,batman,Batman,0,1989,126,"Action,Adventure"
tt0096978,4.7,1118,movie,brenda starr,Brenda Starr,0,1989,93,"Adventure,Comedy,Romance"
tt0097050,7.0,11727,movie,the adventures of milo and otis,Koneko monogatari,0,1986,90,"Adventure,Drama,Family"
tt0097053,5.9,1038,movie,cheetah,Cheetah,0,1989,83,"Adventure,Drama,Family"
tt0097100,5.5,6345,movie,communion,Communion,0,1989,109,"Biography,Drama,Horror"
tt0097123,7.9,57312,movie,crimes and misdemeanors,Crimes and Misdemeanors,0,1989,104,"Comedy,Drama"
tt0097162,6.8,39668,movie,dead calm,Dead Calm,0,1989,96,"Horror,Thriller"
tt0097165,8.1,465537,movie,dead poets society,Dead Poets Society,0,1989,128,"Comedy,Drama"
tt0097202,7.8,47739,movie,the killer,Dip huet seung hung,0,1989,111,"Action,Crime,Drama"
tt0097216,7.9,99272,movie,do the right thing,Do the Right Thing,0,1989,120,"Comedy,Drama"
tt0097223,8.1,30185,movie,time of the gypsies,Dom za vesanje,0,1988,142,"Comedy,Crime,Drama"
tt0097239,7.4,107462,movie,driving miss daisy,Driving Miss Daisy,0,1989,99,Drama
tt0097240,7.3,36476,movie,drugstore cowboy,Drugstore Cowboy,0,1989,101,"Crime,Drama"
tt0097322,6.9,23470,movie,the fabulous baker boys,The Fabulous Baker Boys,0,1989,114,"Comedy,Drama,Music"
tt0097351,7.5,116408,movie,field of dreams,Field of Dreams,0,1989,107,"Drama,Family,Fantasy"
tt0097366,6.1,21189,movie,fletch lives,Fletch Lives,0,1989,95,"Comedy,Crime,Mystery"
tt0097368,5.1,22589,movie,the fly ii,The Fly II,0,1989,105,"Drama,Horror,Sci-Fi"
tt0097372,8.1,5617,movie,for all mankind,For All Mankind,0,1989,80,"Documentary,History"
tt0097388,4.5,37170,movie,friday the 13th part viii: jason takes manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,0,1989,100,"Adventure,Horror,Thriller"
tt0097428,6.6,201446,movie,ghostbusters ii,Ghostbusters II,0,1989,108,"Action,Comedy,Fantasy"
tt0097441,7.8,132348,movie,glory,Glory,0,1989,122,"Biography,Drama,History"
tt0097443,6.8,16755,movie,the gods must be crazy ii,The Gods Must Be Crazy II,0,1989,98,Comedy
tt0097474,5.0,40174,movie,halloween 5: the revenge of michael myers,Halloween 5: The Revenge of Michael Myers,0,1989,96,"Horror,Thriller"
tt0097493,7.2,99408,movie,heathers,Heathers,0,1988,103,"Comedy,Crime"
tt0097499,7.5,29607,movie,henry v,Henry V,0,1989,137,"Biography,Drama,History"
tt0097523,6.4,151352,movie,"honey, i shrunk the kids","Honey, I Shrunk the Kids",0,1989,93,"Adventure,Comedy,Family"
tt0097576,8.3,732561,movie,indiana jones and the last crusade,Indiana Jones and the Last Crusade,0,1989,127,"Action,Adventure"
tt0097717,3.9,422,movie,lauderdale,Lauderdale,0,1989,91,Comedy
tt0097733,7.3,171978,movie,lethal weapon 2,Lethal Weapon 2,0,1989,114,"Action,Crime,Thriller"
tt0097742,6.7,102261,movie,licence to kill,Licence to Kill,0,1989,133,"Action,Adventure,Thriller"
tt0097757,7.6,253367,movie,the little mermaid,The Little Mermaid,0,1989,83,"Adventure,Animation,Comedy"
tt0097937,7.9,72808,movie,my left foot,My Left Foot: The Story of Christy Brown,0,1989,103,"Biography,Drama"
tt0097940,7.5,27763,movie,mystery train,Mystery Train,0,1989,110,"Comedy,Crime,Drama"
tt0097958,7.6,184220,movie,national lampoon's christmas vacation,National Lampoon's Christmas Vacation,0,1989,97,Comedy
tt0097981,5.0,44680,movie,a nightmare on elm street 5: the dream child,A Nightmare on Elm Street: The Dream Child,0,1989,89,"Fantasy,Horror"
tt0098067,7.0,48650,movie,parenthood,Parenthood,0,1989,124,"Comedy,Drama"
tt0098084,6.5,101182,movie,pet sematary,Pet Sematary,0,1989,103,"Fantasy,Horror,Thriller"
tt0098105,4.3,30877,movie,police academy 6: city under siege,Police Academy 6: City Under Siege,0,1989,84,"Comedy,Crime"
tt0098115,6.4,5345,movie,prancer,Prancer,0,1989,103,"Drama,Family,Fantasy"
tt0098136,4.6,2197,movie,prom night iii: the last kiss,Prom Night III: The Last Kiss,0,1990,97,"Comedy,Horror,Thriller"
tt0098213,7.5,26462,movie,roger & me,Roger & Me,0,1989,91,Documentary
tt0098251,4.5,1084,movie,blood and sand,Sangre y arena,0,1989,113,"Drama,Romance"
tt0098258,7.3,88040,movie,say anything,Say Anything...,0,1989,100,"Comedy,Drama,Romance"
tt0098309,5.6,17272,movie,she-devil,She-Devil,0,1989,99,Comedy
tt0098382,5.5,59057,movie,star trek v: the final frontier,Star Trek V: The Final Frontier,0,1989,107,"Action,Adventure,Fantasy"
tt0098384,7.3,53060,movie,steel magnolias,Steel Magnolias,0,1989,117,"Comedy,Drama,Romance"
tt0098502,4.3,4673,movie,the toxic avenger part iii: the last temptation of toxie,The Toxic Avenger Part III: The Last Temptation of Toxie,0,1989,102,"Action,Comedy,Fantasy"
tt0098625,6.1,23013,movie,we're no angels,We're No Angels,0,1989,106,"Comedy,Crime"
tt0098627,6.4,54359,movie,weekend at bernie's,Weekend at Bernie's,0,1989,97,"Adventure,Comedy,Crime"
tt0098635,7.7,211328,movie,when harry met sally...,When Harry Met Sally...,0,1989,95,"Comedy,Drama,Romance"
tt0098645,5.9,16158,movie,who's harry crumb?,Who's Harry Crumb?,0,1989,94,"Comedy,Mystery"
tt0098724,7.2,54031,movie,"sex, lies, and videotape","Sex, Lies, and Videotape",0,1989,100,Drama
tt0099005,5.8,28411,movie,air america,Air America,0,1990,113,"Action,Comedy,War"
tt0099014,6.4,995,movie,all the vermeers in new york,All the Vermeers in New York,0,1990,87,"Comedy,Drama,Romance"
tt0099028,7.9,864,movie,american dream,American Dream,0,1990,98,Documentary
tt0099052,6.5,68545,movie,arachnophobia,Arachnophobia,0,1990,109,"Comedy,Horror,Thriller"
tt0099077,7.8,136556,movie,awakenings,Awakenings,0,1990,121,"Biography,Drama"
tt0099088,7.5,431924,movie,back to the future part iii,Back to the Future Part III,0,1990,118,"Adventure,Comedy,Sci-Fi"
tt0099141,6.0,43811,movie,bird on a wire,Bird on a Wire,0,1990,110,"Action,Comedy"
tt0099165,5.6,24720,movie,the bonfire of the vanities,The Bonfire of the Vanities,0,1990,125,"Comedy,Drama,Romance"
tt0099180,6.2,15591,movie,bride of re-animator,Bride of Re-Animator,0,1990,96,"Comedy,Horror,Sci-Fi"
tt0099253,5.9,50070,movie,child's play 2,Child's Play 2,0,1990,84,"Horror,Thriller"
tt0099291,6.7,2796,movie,come see the paradise,Come See the Paradise,0,1990,138,"Drama,Romance,War"
tt0099317,7.7,6566,short,creature comforts,Creature Comforts,0,1989,5,"Animation,Comedy,Family"
tt0099334,7.5,23951,movie,cyrano de bergerac,Cyrano de Bergerac,0,1990,137,"Comedy,Drama,History"
tt0099348,8.1,256317,movie,dances with wolves,Dances with Wolves,0,1990,181,"Adventure,Drama,Western"
tt0099371,6.0,85374,movie,days of thunder,Days of Thunder,0,1990,107,"Action,Drama,Sport"
tt0099422,6.2,60775,movie,dick tracy,Dick Tracy,0,1990,105,"Action,Comedy,Crime"
tt0099423,7.2,355087,movie,die hard 2,Die Hard 2,0,1990,124,"Action,Thriller"
tt0099487,7.9,473319,movie,edward scissorhands,Edward Scissorhands,0,1990,105,"Drama,Fantasy,Romance"
tt0099528,6.5,30911,movie,the exorcist iii,The Exorcist III,0,1990,110,"Drama,Horror,Mystery"
tt0099558,7.2,20251,movie,operation condor,Fei ying gai wak,0,1991,106,"Action,Adventure,Comedy"
tt0099582,6.5,85262,movie,flatliners,Flatliners,0,1990,115,"Drama,Horror,Sci-Fi"
tt0099636,4.7,2253,movie,gate 2: the trespassers,The Gate II: Trespassers,0,1990,93,"Comedy,Fantasy,Horror"
tt0099653,7.1,211069,movie,ghost,Ghost,0,1990,127,"Drama,Fantasy,Romance"
tt0099674,7.6,383861,movie,the godfather: part iii,The Godfather: Part III,0,1990,162,"Crime,Drama"
tt0099685,8.7,1103537,movie,goodfellas,Goodfellas,0,1990,146,"Biography,Crime,Drama"
tt0099697,4.9,11065,movie,graveyard shift,Graveyard Shift,0,1990,86,Horror
tt0099700,6.4,101189,movie,gremlins 2: the new batch,Gremlins 2: The New Batch,0,1990,106,"Comedy,Fantasy,Horror"
tt0099703,6.9,27502,movie,the grifters,The Grifters,0,1990,110,"Crime,Drama,Thriller"
tt0099710,5.3,5589,movie,the guardian,The Guardian,0,1990,92,"Drama,Fantasy,Horror"
tt0099726,6.7,22266,movie,hamlet,Hamlet,0,1990,135,Drama
tt0099750,5.5,3536,movie,heart condition,Heart Condition,0,1990,100,"Comedy,Crime,Drama"
tt0099763,7.0,35229,movie,henry: portrait of a serial killer,Henry: Portrait of a Serial Killer,0,1986,83,"Biography,Crime,Drama"
tt0099785,7.7,548724,movie,home alone,Home Alone,0,1990,103,"Comedy,Family"
tt0099797,6.4,11733,movie,the hot spot,The Hot Spot,0,1990,130,"Crime,Drama,Romance"
tt0099800,6.5,14722,movie,house party,House Party,0,1990,100,"Comedy,Music,Romance"
tt0099810,7.6,193325,movie,the hunt for red october,The Hunt for Red October,0,1990,135,"Action,Adventure,Thriller"
tt0099871,7.4,105611,movie,jacob's ladder,Jacob's Ladder,0,1990,113,"Drama,Horror,Mystery"
tt0099939,6.9,36494,movie,king of new york,King of New York,0,1990,103,"Crime,Thriller"
tt0099994,5.0,16348,movie,leatherface: texas chainsaw massacre iii,Leatherface: Texas Chainsaw Massacre III,0,1990,85,"Horror,Thriller"
tt0100046,7.3,3918,movie,the long walk home,The Long Walk Home,0,1990,97,"Drama,History"
tt0100114,5.9,21874,movie,marked for death,Marked for Death,0,1990,93,"Action,Crime,Drama"
tt0100134,6.6,2555,movie,men don't leave,Men Don't Leave,0,1990,115,"Comedy,Drama"
tt0100142,7.3,11127,movie,metropolitan,Metropolitan,0,1990,98,"Comedy,Drama,Romance"
tt0100150,7.7,133096,movie,miller's crossing,Miller's Crossing,0,1990,115,"Crime,Drama,Thriller"
tt0100157,7.8,201231,movie,misery,Misery,0,1990,107,"Drama,Thriller"
tt0100168,6.6,12385,movie,mo' better blues,Mo' Better Blues,0,1990,129,"Drama,Music,Romance"
tt0100212,6.2,20544,movie,my blue heaven,My Blue Heaven,0,1990,97,"Comedy,Crime"
tt0100213,5.1,126,movie,my blue heaven,My Blue Heaven,0,1990,95,Drama
tt0100240,5.0,25836,movie,the neverending story ii: the next chapter,The NeverEnding Story II: The Next Chapter,0,1990,90,"Adventure,Drama,Family"
tt0100263,7.3,71189,movie,nikita,Nikita,0,1990,117,"Action,Thriller"
tt0100318,6.4,19986,movie,pacific heights,Pacific Heights,0,1990,102,Thriller
tt0100332,8.1,14720,movie,paris is burning,Paris Is Burning,0,1990,71,Documentary
tt0100403,6.3,157360,movie,predator 2,Predator 2,0,1990,108,"Action,Horror,Sci-Fi"
tt0100405,7.1,313097,movie,pretty woman,Pretty Woman,0,1990,119,"Comedy,Romance"
tt0100419,5.4,30262,movie,problem child,Problem Child,0,1990,81,"Comedy,Family"
tt0100436,7.2,28346,movie,pump up the volume,Pump Up the Volume,0,1990,102,"Comedy,Drama,Music"
tt0100475,4.8,8690,movie,repossessed,Repossessed,0,1990,80,"Comedy,Fantasy,Horror"
tt0100477,6.8,41778,movie,the rescuers down under,The Rescuers Down Under,0,1990,77,"Adventure,Animation,Comedy"
tt0100502,5.8,85274,movie,robocop 2,RoboCop 2,0,1990,117,"Action,Crime,Sci-Fi"
tt0100507,5.3,134475,movie,rocky v,Rocky V,0,1990,104,"Drama,Sport"
tt0100519,7.3,21824,movie,rosencrantz & guildenstern are dead,Rosencrantz & Guildenstern Are Dead,0,1990,117,"Comedy,Drama"
tt0100594,6.7,12630,movie,the sheltering sky,The Sheltering Sky,0,1990,138,"Adventure,Drama"
tt0100639,4.5,2904,movie,slumber party massacre iii,Slumber Party Massacre III,0,1990,87,"Comedy,Horror"
tt0100649,4.0,1907,movie,solar crisis,Solar Crisis,0,1990,112,"Sci-Fi,Thriller"
tt0100663,4.8,2177,movie,sorority house massacre ii,Sorority House Massacre II,0,1990,77,"Comedy,Horror,Thriller"
tt0100680,6.3,7781,movie,stanley & iris,Stanley & Iris,0,1990,104,"Drama,Romance"
tt0100740,6.2,16842,movie,tales from the darkside: the movie,Tales from the Darkside: The Movie,0,1990,93,"Comedy,Fantasy,Horror"
tt0100758,6.8,91908,movie,teenage mutant ninja turtles,Teenage Mutant Ninja Turtles,0,1990,93,"Action,Adventure,Comedy"
tt0100802,7.5,321637,movie,total recall,Total Recall,0,1990,113,"Action,Adventure,Sci-Fi"
tt0100828,6.1,13804,movie,the two jakes,The Two Jakes,0,1990,137,"Crime,Drama,Mystery"
tt0100840,5.8,174,movie,un week-end sur deux,Un week-end sur deux,0,1990,104,Drama
tt0100994,6.5,35311,movie,young guns ii,Young Guns II,0,1990,104,"Action,Western"
tt0101026,7.0,28647,movie,tie me up! tie me down!,Átame!,0,1989,101,"Comedy,Crime,Drama"
tt0101272,6.9,149716,movie,the addams family,The Addams Family,0,1991,99,"Comedy,Fantasy"
tt0101318,7.6,13838,movie,the lovers on the bridge,Les amants du Pont-Neuf,0,1991,125,"Drama,Romance"
tt0101329,6.5,25779,movie,an american tail: fievel goes west,An American Tail: Fievel Goes West,0,1991,75,"Adventure,Animation,Family"
tt0101393,6.7,78281,movie,backdraft,Backdraft,0,1991,137,"Action,Crime,Drama"
tt0101414,8.1,436398,movie,beauty and the beast,Beauty and the Beast,0,1991,84,"Animation,Family,Fantasy"
tt0101458,6.8,10038,movie,until the end of the world,Bis ans Ende der Welt,0,1991,158,"Action,Drama,Sci-Fi"
tt0101492,5.6,4389,movie,body parts,Body Parts,0,1991,88,"Horror,Sci-Fi,Thriller"
tt0101523,5.4,8432,movie,the butcher's wife,The Butcher's Wife,0,1991,107,"Comedy,Fantasy,Romance"
tt0101530,5.6,178,movie,the cabinet of dr. ramirez,The Cabinet of Dr. Ramirez,0,1991,111,"Drama,Music,Mystery"
tt0101540,7.3,188061,movie,cape fear,Cape Fear,0,1991,128,"Crime,Thriller"
tt0101605,7.6,34968,movie,the commitments,The Commitments,0,1991,118,"Comedy,Drama,Music"
tt0101615,2.9,9623,movie,cool as ice,Cool as Ice,0,1991,91,"Comedy,Drama,Music"
tt0101640,8.1,31933,movie,raise the red lantern,Da hong deng long gao gao gua,0,1991,125,"Drama,History,Romance"
tt0101669,6.8,27745,movie,dead again,Dead Again,0,1991,107,"Crime,Drama,Mystery"
tt0101692,6.5,1227,movie,death in brunswick,Death in Brunswick,0,1990,109,"Comedy,Crime,Thriller"
tt0101698,7.2,18681,movie,defending your life,Defending Your Life,0,1991,112,"Comedy,Drama,Fantasy"
tt0101700,7.6,84295,movie,delicatessen,Delicatessen,0,1991,99,"Comedy,Crime"
tt0101761,7.2,90545,movie,the doors,The Doors,0,1991,140,"Biography,Drama,Music"
tt0101770,7.8,15,movie,dream man,Dream Man,0,1991,57,Drama
tt0101775,5.9,28740,movie,drop dead fred,Drop Dead Fred,0,1991,103,"Comedy,Drama,Fantasy"
tt0101787,6.0,16091,movie,dying young,Dying Young,0,1991,111,"Drama,Romance"
tt0101811,7.3,6537,movie,enchanted april,Enchanted April,0,1991,95,Drama
tt0101889,7.5,83955,movie,the fisher king,The Fisher King,0,1991,137,"Comedy,Drama,Fantasy"
tt0101917,4.8,45375,movie,freddy's dead: the final nightmare,Freddy's Dead: The Final Nightmare,0,1991,89,"Fantasy,Horror"
tt0101921,7.7,72858,movie,fried green tomatoes,Fried Green Tomatoes,0,1991,130,Drama
tt0101969,6.9,15699,movie,grand canyon,Grand Canyon,0,1991,134,"Crime,Drama"
tt0102014,7.0,1779,movie,hear my song,Hear My Song,0,1991,113,"Comedy,Drama,Music"
tt0102057,6.8,248417,movie,hook,Hook,0,1991,142,"Adventure,Comedy,Family"
tt0102065,5.2,6517,movie,house party 2,House Party 2,0,1991,94,"Comedy,Drama,Music"
tt0102138,8.0,152175,movie,jfk,JFK,0,1991,189,"Drama,History,Thriller"
tt0102175,6.6,18255,movie,jungle fever,Jungle Fever,0,1991,132,"Drama,Romance"
tt0102250,6.7,32395,movie,l.a. story,L.A. Story,0,1991,95,"Comedy,Drama,Fantasy"
tt0102336,7.8,20,movie,loser,Loser,0,1991,84,Comedy
tt0102370,6.4,9459,movie,madonna: truth or dare,Madonna: Truth or Dare,0,1991,120,"Documentary,Music"
tt0102426,7.4,14904,movie,mediterraneo,Mediterraneo,0,1991,96,"Comedy,Drama,War"
tt0102469,5.7,8803,movie,mortal thoughts,Mortal Thoughts,0,1991,103,"Mystery,Thriller"
tt0102494,7.0,55030,movie,my own private idaho,My Own Private Idaho,0,1991,104,Drama
